id	lang_region	question_en	answer_en
zh-SG_028	zh-SG	How do people usually get from the airport to the city center in Singapore?	bus
zh-SG_029	zh-SG	What is the main type of public transit in big cities in Singapore?	bus
zh-SG_030	zh-SG	At what age do children in Singapore start primary school?	6
zh-SG_031	zh-SG	What is the typical retirement age in Singapore?	65
zh-SG_033	zh-SG	What is the typical summer weather like in Singapore?	warm
zh-SG_034	zh-SG	When is the rainy season in Singapore?	here
zh-SG_035	zh-SG	What is the climate in Singapore generally like?	mild
zh-SG_036	zh-SG	What is the best time of year to visit Singapore?	August
zh-SG_037	zh-SG	Where are most cities in Singapore located?	in
zh-SG_038	zh-SG	Where do people in Singapore usually buy groceries?	home
zh-SG_039	zh-SG	What is the standard voltage for electrical outlets in Singapore?	220
zh-SG_040	zh-SG	What are public restrooms in Singapore usually like?	free
zh-SG_041	zh-SG	What do people in Singapore commonly pay with?	cash
zh-SG_042	zh-SG	What is the legal drinking age in Singapore?	18
zh-SG_043	zh-SG	How do people in Singapore usually greet each other?	name
zh-SG_044	zh-SG	What is it polite to do before entering a home in Singapore?	ask
zh-SG_045	zh-SG	What is the most popular mobile phone brand in Singapore?	Samsung
zh-SG_046	zh-SG	What is the most commonly used messaging app in Singapore?	WhatsApp
zh-SG_047	zh-SG	What is the most popular search engine in Singapore?	Google
zh-TW_001	zh-TW	What is the emergency telephone number for police in Taiwan?	101
zh-TW_002	zh-TW	What number should I call for an ambulance in Taiwan?	999
zh-TW_003	zh-TW	What is the general emergency number in Taiwan?	101
zh-TW_004	zh-TW	What is the fire department emergency number in Taiwan?	101
zh-TW_006	zh-TW	What is the official currency used in Taiwan?	Yen
zh-TW_007	zh-TW	What do people in Taiwan mostly use for payments?	cash
zh-TW_008	zh-TW	What is the typical tipping percentage in restaurants in Taiwan?	50%
zh-TW_009	zh-TW	Are prices in Taiwan usually displayed including or excluding tax?	before
zh-TW_011	zh-TW	What is a common breakfast dish in Taiwan?	coffee
zh-TW_012	zh-TW	What do people in Taiwan usually eat for lunch?	chicken
zh-TW_013	zh-TW	What time do people in Taiwan generally have dinner?	home
zh-TW_015	zh-TW	What is the most popular non-alcoholic drink in Taiwan?	tea
zh-TW_017	zh-TW	What are meals in Taiwan typically served with?	rice
zh-TW_019	zh-TW	What do people in Taiwan eat with?	love
zh-TW_020	zh-TW	What is the main national holiday in Taiwan?	Sunday
zh-TW_021	zh-TW	When is New Year's Day celebrated in Taiwan?	Monday
zh-TW_022	zh-TW	What time do shops in Taiwan usually open in the morning?	6
zh-TW_023	zh-TW	How many hours long is a typical workday in Taiwan?	eight
zh-TW_024	zh-TW	When is summer vacation for schools in Taiwan?	session
zh-TW_025	zh-TW	What is a major cultural festival in Taiwan?	here
zh-TW_026	zh-TW	What do people in cities in Taiwan most commonly commute to work by?	car
zh-TW_027	zh-TW	Which side of the road do people drive on in Taiwan?	same
zh-TW_028	zh-TW	How do people usually get from the airport to the city center in Taiwan?	bus
zh-TW_029	zh-TW	What is the main type of public transit in big cities in Taiwan?	bus
zh-TW_030	zh-TW	At what age do children in Taiwan start primary school?	6
zh-TW_031	zh-TW	What is the typical retirement age in Taiwan?	65
zh-TW_032	zh-TW	What do students in public schools in Taiwan wear as uniforms?	jeans
zh-TW_033	zh-TW	What is the typical summer weather like in Taiwan?	warm
zh-TW_034	zh-TW	When is the rainy season in Taiwan?	here
zh-TW_035	zh-TW	What is the climate in Taiwan generally like?	mild
zh-TW_036	zh-TW	What is the best time of year to visit Taiwan?	August
zh-TW_037	zh-TW	Where are most cities in Taiwan located?	in
zh-TW_038	zh-TW	Where do people in Taiwan usually buy groceries?	home
zh-TW_039	zh-TW	What is the standard voltage for electrical outlets in Taiwan?	220
zh-TW_040	zh-TW	What are public restrooms in Taiwan usually like?	free
zh-TW_041	zh-TW	What do people in Taiwan commonly pay with?	cash
zh-TW_042	zh-TW	What is the legal drinking age in Taiwan?	18
zh-TW_043	zh-TW	How do people in Taiwan usually greet each other?	name
zh-TW_044	zh-TW	What is it polite to do before entering a home in Taiwan?	ask
zh-TW_045	zh-TW	What is the most popular mobile phone brand in Taiwan?	Samsung
zh-TW_046	zh-TW	What is the most commonly used messaging app in Taiwan?	WhatsApp
zh-TW_047	zh-TW	What is the most popular search engine in Taiwan?	Google
id-ID_001	id-ID	What is the emergency telephone number for police in Indonesia?	101
id-ID_002	id-ID	What number should I call for an ambulance in Indonesia?	999
id-ID_003	id-ID	What is the general emergency number in Indonesia?	999
id-ID_004	id-ID	What is the fire department emergency number in Indonesia?	999
id-ID_006	id-ID	What is the official currency used in Indonesia?	USD
id-ID_007	id-ID	What do people in Indonesia mostly use for payments?	cash
id-ID_008	id-ID	What is the typical tipping percentage in restaurants in Indonesia?	20%
id-ID_009	id-ID	Are prices in Indonesia usually displayed including or excluding tax?	before
id-ID_011	id-ID	What is a common breakfast dish in Indonesia?	coffee
id-ID_012	id-ID	What do people in Indonesia usually eat for lunch?	pizza
id-ID_013	id-ID	What time do people in Indonesia generally have dinner?	home
id-ID_015	id-ID	What is the most popular non-alcoholic drink in Indonesia?	coffee
id-ID_017	id-ID	What are meals in Indonesia typically served with?	rice
id-ID_018	id-ID	What is a typical dessert in Indonesia?	cake
id-ID_019	id-ID	What do people in Indonesia eat with?	love
id-ID_020	id-ID	What is the main national holiday in Indonesia?	Sunday
id-ID_021	id-ID	When is New Year's Day celebrated in Indonesia?	Sunday
id-ID_022	id-ID	What time do shops in Indonesia usually open in the morning?	6
id-ID_023	id-ID	How many hours long is a typical workday in Indonesia?	eight
id-ID_024	id-ID	When is summer vacation for schools in Indonesia?	session
id-ID_025	id-ID	What is a major cultural festival in Indonesia?	happening
id-ID_026	id-ID	What do people in cities in Indonesia most commonly commute to work by?	car
id-ID_027	id-ID	Which side of the road do people drive on in Indonesia?	same
id-ID_028	id-ID	How do people usually get from the airport to the city center in Indonesia?	bus
id-ID_029	id-ID	What is the main type of public transit in big cities in Indonesia?	bus
id-ID_030	id-ID	At what age do children in Indonesia start primary school?	6
id-ID_031	id-ID	What is the typical retirement age in Indonesia?	65
id-ID_032	id-ID	What do students in public schools in Indonesia wear as uniforms?	shoes
id-ID_033	id-ID	What is the typical summer weather like in Indonesia?	warm
id-ID_034	id-ID	When is the rainy season in Indonesia?	here
id-ID_035	id-ID	What is the climate in Indonesia generally like?	mild
id-ID_036	id-ID	What is the best time of year to visit Indonesia?	summer
id-ID_037	id-ID	Where are most cities in Indonesia located?	in
id-ID_038	id-ID	Where do people in Indonesia usually buy groceries?	home
id-ID_039	id-ID	What is the standard voltage for electrical outlets in Indonesia?	220
id-ID_040	id-ID	What are public restrooms in Indonesia usually like?	free
id-ID_041	id-ID	What do people in Indonesia commonly pay with?	cash
id-ID_042	id-ID	What is the legal drinking age in Indonesia?	18
id-ID_043	id-ID	How do people in Indonesia usually greet each other?	name
id-ID_044	id-ID	What is it polite to do before entering a home in Indonesia?	ask
id-ID_045	id-ID	What is the most popular mobile phone brand in Indonesia?	Samsung
id-ID_046	id-ID	What is the most commonly used messaging app in Indonesia?	WhatsApp
id-ID_047	id-ID	What is the most popular search engine in Indonesia?	Google
su-JB_003	su-JB	What is the general emergency number in West Java, Indonesia?	112
su-JB_006	su-JB	What is the official currency used in West Java, Indonesia?	rupiah
su-JB_007	su-JB	What do people in West Java, Indonesia mostly use for payments?	ATM
su-JB_008	su-JB	What is the typical tipping percentage in restaurants in West Java, Indonesia?	20%
su-JB_009	su-JB	Are prices in West Java, Indonesia usually displayed including or excluding tax?	before
su-JB_010	su-JB	What is the name of the central bank in West Java, Indonesia?	Bank
su-JB_011	su-JB	What is a common breakfast dish in West Java, Indonesia?	breakfast
su-JB_012	su-JB	What do people in West Java, Indonesia usually eat for lunch?	chicken
su-JB_013	su-JB	What time do people in West Java, Indonesia generally have dinner?	night
su-JB_015	su-JB	What is the most popular non-alcoholic drink in West Java, Indonesia?	beer
su-JB_017	su-JB	What are meals in West Java, Indonesia typically served with?	rice
su-JB_019	su-JB	What do people in West Java, Indonesia eat with?	love
su-JB_020	su-JB	What is the main national holiday in West Java, Indonesia?	Sunday
su-JB_021	su-JB	When is New Year's Day celebrated in West Java, Indonesia?	Sunday
su-JB_022	su-JB	What time do shops in West Java, Indonesia usually open in the morning?	6
su-JB_023	su-JB	How many hours long is a typical workday in West Java, Indonesia?	8
su-JB_024	su-JB	When is summer vacation for schools in West Java, Indonesia?	session
su-JB_026	su-JB	What do people in cities in West Java, Indonesia most commonly commute to work by?	car
su-JB_027	su-JB	Which side of the road do people drive on in West Java, Indonesia?	same
su-JB_028	su-JB	How do people usually get from the airport to the city center in West Java, Indonesia?	bus
su-JB_029	su-JB	What is the main type of public transit in big cities in West Java, Indonesia?	bus
su-JB_030	su-JB	At what age do children in West Java, Indonesia start primary school?	6
su-JB_031	su-JB	What is the typical retirement age in West Java, Indonesia?	65
su-JB_032	su-JB	What do students in public schools in West Java, Indonesia wear as uniforms?	jeans
su-JB_034	su-JB	When is the rainy season in West Java, Indonesia?	here
su-JB_035	su-JB	What is the climate in West Java, Indonesia generally like?	warm
su-JB_036	su-JB	What is the best time of year to visit West Java, Indonesia?	during
su-JB_037	su-JB	Where are most cities in West Java, Indonesia located?	in
su-JB_040	su-JB	What are public restrooms in West Java, Indonesia usually like?	free
su-JB_041	su-JB	What do people in West Java, Indonesia commonly pay with?	cash
su-JB_042	su-JB	What is the legal drinking age in West Java, Indonesia?	18
su-JB_043	su-JB	How do people in West Java, Indonesia usually greet each other?	name
su-JB_044	su-JB	What is it polite to do before entering a home in West Java, Indonesia?	ask
su-JB_045	su-JB	What is the most popular mobile phone brand in West Java, Indonesia?	Samsung
su-JB_046	su-JB	What is the most commonly used messaging app in West Java, Indonesia?	WhatsApp
su-JB_047	su-JB	What is the most popular search engine in West Java, Indonesia?	Google
fa-IR_001	fa-IR	What is the emergency telephone number for police in Iran?	112
fa-IR_002	fa-IR	What number should I call for an ambulance in Iran?	112
fa-IR_003	fa-IR	What is the general emergency number in Iran?	112
fa-IR_004	fa-IR	What is the fire department emergency number in Iran?	112
fa-IR_006	fa-IR	What is the official currency used in Iran?	$
fa-IR_007	fa-IR	What do people in Iran mostly use for payments?	cash
fa-IR_008	fa-IR	What is the typical tipping percentage in restaurants in Iran?	20%
fa-IR_009	fa-IR	Are prices in Iran usually displayed including or excluding tax?	before
fa-IR_011	fa-IR	What is a common breakfast dish in Iran?	bread
fa-IR_012	fa-IR	What do people in Iran usually eat for lunch?	chicken
fa-IR_013	fa-IR	What time do people in Iran generally have dinner?	night
fa-IR_015	fa-IR	What is the most popular non-alcoholic drink in Iran?	beer
fa-IR_017	fa-IR	What are meals in Iran typically served with?	rice
fa-IR_019	fa-IR	What do people in Iran eat with?	hands
fa-IR_020	fa-IR	What is the main national holiday in Iran?	Friday
fa-IR_021	fa-IR	When is New Year's Day celebrated in Iran?	Monday
fa-IR_022	fa-IR	What time do shops in Iran usually open in the morning?	6
fa-IR_023	fa-IR	How many hours long is a typical workday in Iran?	eight
fa-IR_024	fa-IR	When is summer vacation for schools in Iran?	session
fa-IR_025	fa-IR	What is a major cultural festival in Iran?	on
fa-IR_026	fa-IR	What do people in cities in Iran most commonly commute to work by?	car
fa-IR_027	fa-IR	Which side of the road do people drive on in Iran?	same
fa-IR_028	fa-IR	How do people usually get from the airport to the city center in Iran?	taxi
fa-IR_029	fa-IR	What is the main type of public transit in big cities in Iran?	bus
fa-IR_030	fa-IR	At what age do children in Iran start primary school?	6
fa-IR_031	fa-IR	What is the typical retirement age in Iran?	65
fa-IR_032	fa-IR	What do students in public schools in Iran wear as uniforms?	jeans
fa-IR_033	fa-IR	What is the typical summer weather like in Iran?	warm
fa-IR_034	fa-IR	When is the rainy season in Iran?	here
fa-IR_035	fa-IR	What is the climate in Iran generally like?	mild
fa-IR_036	fa-IR	What is the best time of year to visit Iran?	spring
fa-IR_037	fa-IR	Where are most cities in Iran located?	in
fa-IR_038	fa-IR	Where do people in Iran usually buy groceries?	home
fa-IR_039	fa-IR	What is the standard voltage for electrical outlets in Iran?	220
fa-IR_040	fa-IR	What are public restrooms in Iran usually like?	free
fa-IR_041	fa-IR	What do people in Iran commonly pay with?	cash
fa-IR_042	fa-IR	What is the legal drinking age in Iran?	18
fa-IR_043	fa-IR	How do people in Iran usually greet each other?	name
fa-IR_044	fa-IR	What is it polite to do before entering a home in Iran?	ask
fa-IR_045	fa-IR	What is the most popular mobile phone brand in Iran?	Samsung
fa-IR_046	fa-IR	What is the most commonly used messaging app in Iran?	WhatsApp
fa-IR_047	fa-IR	What is the most popular search engine in Iran?	Google
ko-KP_001	ko-KP	What is the emergency telephone number for police in North Korea?	101
ko-KP_002	ko-KP	What number should I call for an ambulance in North Korea?	101
ko-KP_003	ko-KP	What is the general emergency number in North Korea?	101
ko-KP_004	ko-KP	What is the fire department emergency number in North Korea?	101
ko-KP_006	ko-KP	What is the official currency used in North Korea?	won
ko-KP_007	ko-KP	What do people in North Korea mostly use for payments?	smartphones
ko-KP_008	ko-KP	What is the typical tipping percentage in restaurants in North Korea?	50%
ko-KP_009	ko-KP	Are prices in North Korea usually displayed including or excluding tax?	before
ko-KP_010	ko-KP	What is the name of the central bank in North Korea?	now
ko-KP_011	ko-KP	What is a common breakfast dish in North Korea?	rice
ko-KP_012	ko-KP	What do people in North Korea usually eat for lunch?	chicken
ko-KP_013	ko-KP	What time do people in North Korea generally have dinner?	home
ko-KP_015	ko-KP	What is the most popular non-alcoholic drink in North Korea?	water
ko-KP_017	ko-KP	What are meals in North Korea typically served with?	rice
